,UserId,SnackId,Prediction
11693,A3TNR97O3KP4Q7,B00020HHK4,2.987589
11695,A3TNR97O3KP4Q7,B00020HHRW,2.9729962
11691,A3TNR97O3KP4Q7,B00020HHGS,2.95246
11689,A3TNR97O3KP4Q7,B00020HHAO,2.949094
11669,A3TNR97O3KP4Q7,7310172101,2.945612
11692,A3TNR97O3KP4Q7,B00020HHHC,2.9099038
11673,A3TNR97O3KP4Q7,B00004RBDU,2.3638635
11718,A3TVZM3ZIXG8YW,B0000DGG1U,3.385289
11700,A3TVZM3ZIXG8YW,B00004CI84,3.3601463
11714,A3TVZM3ZIXG8YW,B000084ETV,3.338434
11704,A3TVZM3ZIXG8YW,B00004RYGX,3.3216183
11702,A3TVZM3ZIXG8YW,B00004RAMY,3.2996325
11717,A3TVZM3ZIXG8YW,B00008JOL0,3.192114
11731,A3TVZM3ZIXG8YW,B00020HHM2,3.1858573
11721,A3TVZM3ZIXG8YW,B00014DXCC,3.1542368
11730,A3TVZM3ZIXG8YW,B00020HHK4,3.14887
11727,A3TVZM3ZIXG8YW,B00020HHE0,3.1465902
11726,A3TVZM3ZIXG8YW,B00020HHAO,3.1462631
11713,A3TVZM3ZIXG8YW,B000084E6V,3.1404448
11732,A3TVZM3ZIXG8YW,B00020HHRW,3.1330926
11723,A3TVZM3ZIXG8YW,B00014JYNO,3.0116231
11701,A3TVZM3ZIXG8YW,B00004CXX9,2.9299805
11722,A3TVZM3ZIXG8YW,B00014IVPQ,2.9074132
11734,A3TVZM3ZIXG8YW,B00027CL5S,2.8684983
11729,A3TVZM3ZIXG8YW,B00020HHHC,2.8260994
11728,A3TVZM3ZIXG8YW,B00020HHGS,2.8211713
11719,A3TVZM3ZIXG8YW,B0000V8IOE,2.794627
11716,A3TVZM3ZIXG8YW,B00008CQVA,2.7580743
11724,A3TVZM3ZIXG8YW,B0001ES9F8,2.7461834
11715,A3TVZM3ZIXG8YW,B000084EZ4,2.6866705
11720,A3TVZM3ZIXG8YW,B00012182G,2.6507154
11725,A3TVZM3ZIXG8YW,B0001ES9FI,2.6223674
11699,A3TVZM3ZIXG8YW,7310172101,2.4719555
11703,A3TVZM3ZIXG8YW,B00004RBDU,2.381239
11733,A3TVZM3ZIXG8YW,B000255OIG,2.297633
11698,A3TVZM3ZIXG8YW,7310172001,2.2547288
11752,A3TYRRCF18LGNK,B00014IVPQ,4.060262
11743,A3TYRRCF18LGNK,B000084E6V,3.7519548
11739,A3TYRRCF18LGNK,B00004RAMY,3.5874991
11764,A3TYRRCF18LGNK,B00027CL5S,3.5093682
11754,A3TYRRCF18LGNK,B0001ES9F8,3.4888062
11746,A3TYRRCF18LGNK,B00008CQVA,3.4318318
11745,A3TYRRCF18LGNK,B000084EZ4,3.379939
11738,A3TYRRCF18LGNK,B00004CXX9,3.3670592
11750,A3TYRRCF18LGNK,B00012182G,3.3437386
11749,A3TYRRCF18LGNK,B0000V8IOE,3.2892523
11753,A3TYRRCF18LGNK,B00014JYNO,3.2241933
11748,A3TYRRCF18LGNK,B0000DGG1U,3.2202082
11747,A3TYRRCF18LGNK,B00008JOL0,3.211673
11755,A3TYRRCF18LGNK,B0001ES9FI,3.2043204
11763,A3TYRRCF18LGNK,B000255OIG,3.1218908
11735,A3TYRRCF18LGNK,7310172001,3.0905874
11742,A3TYRRCF18LGNK,B000084DWM,3.0658746
11761,A3TYRRCF18LGNK,B00020HHM2,3.0331948
11757,A3TYRRCF18LGNK,B00020HHE0,3.0220208
11751,A3TYRRCF18LGNK,B00014DXCC,3.0060694
11760,A3TYRRCF18LGNK,B00020HHK4,3.0027328
11762,A3TYRRCF18LGNK,B00020HHRW,2.9900644
11756,A3TYRRCF18LGNK,B00020HHAO,2.9633977
11758,A3TYRRCF18LGNK,B00020HHGS,2.943362
11736,A3TYRRCF18LGNK,7310172101,2.924234
11759,A3TYRRCF18LGNK,B00020HHHC,2.9057572
11744,A3TYRRCF18LGNK,B000084ETV,2.8511941
11740,A3TYRRCF18LGNK,B00004RBDU,2.3156335
11782,A3UZFFYL4HSVPV,B00014IVPQ,3.9490676
11773,A3UZFFYL4HSVPV,B000084E6V,3.6385338
11769,A3UZFFYL4HSVPV,B00004RAMY,3.6104045
11784,A3UZFFYL4HSVPV,B0001ES9F8,3.5303762
11776,A3UZFFYL4HSVPV,B00008CQVA,3.50662
11775,A3UZFFYL4HSVPV,B000084EZ4,3.4507723
11780,A3UZFFYL4HSVPV,B00012182G,3.4079423
11768,A3UZFFYL4HSVPV,B00004CXX9,3.3500721
11779,A3UZFFYL4HSVPV,B0000V8IOE,3.2937543
11794,A3UZFFYL4HSVPV,B00027CL5S,3.2888384
11778,A3UZFFYL4HSVPV,B0000DGG1U,3.2736225
11783,A3UZFFYL4HSVPV,B00014JYNO,3.2646186
11777,A3UZFFYL4HSVPV,B00008JOL0,3.2216477
11791,A3UZFFYL4HSVPV,B00020HHM2,3.100194
11787,A3UZFFYL4HSVPV,B00020HHE0,3.0847912
11790,A3UZFFYL4HSVPV,B00020HHK4,3.0711372
11781,A3UZFFYL4HSVPV,B00014DXCC,3.0681431
11792,A3UZFFYL4HSVPV,B00020HHRW,3.0532038
11774,A3UZFFYL4HSVPV,B000084ETV,3.046578
11786,A3UZFFYL4HSVPV,B00020HHAO,3.0339432
11785,A3UZFFYL4HSVPV,B0001ES9FI,3.0299551
11793,A3UZFFYL4HSVPV,B000255OIG,3.0006819
11788,A3UZFFYL4HSVPV,B00020HHGS,2.9853458
11765,A3UZFFYL4HSVPV,7310172001,2.9691656
11789,A3UZFFYL4HSVPV,B00020HHHC,2.9410079
11772,A3UZFFYL4HSVPV,B000084DWM,2.926939
11766,A3UZFFYL4HSVPV,7310172101,2.8904955
11770,A3UZFFYL4HSVPV,B00004RBDU,2.3733628
11799,A3V9M50SZJ2A2D,B00004RAMY,4.1835237
11803,A3V9M50SZJ2A2D,B000084E6V,4.082412
11812,A3V9M50SZJ2A2D,B00014IVPQ,3.891719
11818,A3V9M50SZJ2A2D,B00020HHGS,3.8746512
11804,A3V9M50SZJ2A2D,B000084ETV,3.8253982
11819,A3V9M50SZJ2A2D,B00020HHHC,3.749112
11808,A3V9M50SZJ2A2D,B0000DGG1U,3.6852026
11813,A3V9M50SZJ2A2D,B00014JYNO,3.5416358
11807,A3V9M50SZJ2A2D,B00008JOL0,3.3937063
11801,A3V9M50SZJ2A2D,B00004RYGX,3.2912948
11797,A3V9M50SZJ2A2D,B00004CI84,3.206918
11815,A3V9M50SZJ2A2D,B0001ES9FI,3.0501564
11814,A3V9M50SZJ2A2D,B0001ES9F8,3.0391736
11824,A3V9M50SZJ2A2D,B00027CL5S,3.0143914
11809,A3V9M50SZJ2A2D,B0000V8IOE,3.0040612
11806,A3V9M50SZJ2A2D,B00008CQVA,2.9793234
11805,A3V9M50SZJ2A2D,B000084EZ4,2.9155478
11802,A3V9M50SZJ2A2D,B000084DWM,2.8660693
11810,A3V9M50SZJ2A2D,B00012182G,2.8096907
11798,A3V9M50SZJ2A2D,B00004CXX9,2.7209628
11800,A3V9M50SZJ2A2D,B00004RBDU,2.6542304
11823,A3V9M50SZJ2A2D,B000255OIG,2.6337397
11796,A3V9M50SZJ2A2D,7310172101,2.618227
11795,A3V9M50SZJ2A2D,7310172001,2.552745
11842,A3VMD1TVFCK9KB,B00014IVPQ,4.065531
11833,A3VMD1TVFCK9KB,B000084E6V,3.7553892
11829,A3VMD1TVFCK9KB,B00004RAMY,3.5417538
11844,A3VMD1TVFCK9KB,B0001ES9F8,3.4648347
11836,A3VMD1TVFCK9KB,B00008CQVA,3.4477491
11854,A3VMD1TVFCK9KB,B00027CL5S,3.4381108
11835,A3VMD1TVFCK9KB,B000084EZ4,3.4015598
11828,A3VMD1TVFCK9KB,B00004CXX9,3.3484292
11840,A3VMD1TVFCK9KB,B00012182G,3.277972
11839,A3VMD1TVFCK9KB,B0000V8IOE,3.2687526
11843,A3VMD1TVFCK9KB,B00014JYNO,3.2209551
11837,A3VMD1TVFCK9KB,B00008JOL0,3.2141538
11838,A3VMD1TVFCK9KB,B0000DGG1U,3.1200142
11845,A3VMD1TVFCK9KB,B0001ES9FI,3.1024597
11853,A3VMD1TVFCK9KB,B000255OIG,3.0575387
11851,A3VMD1TVFCK9KB,B00020HHM2,3.0472183
11847,A3VMD1TVFCK9KB,B00020HHE0,3.0304544
11825,A3VMD1TVFCK9KB,7310172001,3.0185652
11850,A3VMD1TVFCK9KB,B00020HHK4,3.0142806
11841,A3VMD1TVFCK9KB,B00014DXCC,3.0131905
11852,A3VMD1TVFCK9KB,B00020HHRW,2.998697
11832,A3VMD1TVFCK9KB,B000084DWM,2.9887626
11846,A3VMD1TVFCK9KB,B00020HHAO,2.9756527
11848,A3VMD1TVFCK9KB,B00020HHGS,2.9414215
11849,A3VMD1TVFCK9KB,B00020HHHC,2.9062026
11826,A3VMD1TVFCK9KB,7310172101,2.8871362
11834,A3VMD1TVFCK9KB,B000084ETV,2.8419833
11830,A3VMD1TVFCK9KB,B00004RBDU,2.2749922
11874,A3W35OAAB4XNX9,B0001ES9F8,4.0944138
11869,A3W35OAAB4XNX9,B0000V8IOE,4.0133605
11856,A3W35OAAB4XNX9,7310172101,3.9403949
11859,A3W35OAAB4XNX9,B00004RAMY,3.8108706
11862,A3W35OAAB4XNX9,B000084DWM,3.810079
11863,A3W35OAAB4XNX9,B000084E6V,3.7989528
11860,A3W35OAAB4XNX9,B00004RBDU,3.560111
11884,A3W35OAAB4XNX9,B00027CL5S,3.5252
11864,A3W35OAAB4XNX9,B000084ETV,3.4793463
11868,A3W35OAAB4XNX9,B0000DGG1U,3.3960066
11873,A3W35OAAB4XNX9,B00014JYNO,3.300921
11875,A3W35OAAB4XNX9,B0001ES9FI,3.223687
11858,A3W35OAAB4XNX9,B00004CXX9,3.1362789
11866,A3W35OAAB4XNX9,B00008CQVA,3.1056988
11865,A3W35OAAB4XNX9,B000084EZ4,3.103447
11857,A3W35OAAB4XNX9,B00004CI84,3.041945
11861,A3W35OAAB4XNX9,B00004RYGX,3.033947
11872,A3W35OAAB4XNX9,B00014IVPQ,2.8980541
11867,A3W35OAAB4XNX9,B00008JOL0,2.876497
11879,A3W35OAAB4XNX9,B00020HHHC,2.790968
11878,A3W35OAAB4XNX9,B00020HHGS,2.7868962
11871,A3W35OAAB4XNX9,B00014DXCC,2.694373
11877,A3W35OAAB4XNX9,B00020HHE0,2.6818175
11881,A3W35OAAB4XNX9,B00020HHM2,2.6768858
11880,A3W35OAAB4XNX9,B00020HHK4,2.6540487
11876,A3W35OAAB4XNX9,B00020HHAO,2.6465323
11882,A3W35OAAB4XNX9,B00020HHRW,2.6458116
11870,A3W35OAAB4XNX9,B00012182G,2.6378503
11904,A3XT9UO2Z8IKZ,B0001ES9F8,3.9273727
11899,A3XT9UO2Z8IKZ,B0000V8IOE,3.8531685
11886,A3XT9UO2Z8IKZ,7310172101,3.7969444
11892,A3XT9UO2Z8IKZ,B000084DWM,3.7367015
11889,A3XT9UO2Z8IKZ,B00004RAMY,3.5821846
11890,A3XT9UO2Z8IKZ,B00004RBDU,3.5623794
11893,A3XT9UO2Z8IKZ,B000084E6V,3.5266125
11894,A3XT9UO2Z8IKZ,B000084ETV,3.3831537
11905,A3XT9UO2Z8IKZ,B0001ES9FI,3.3580685
11914,A3XT9UO2Z8IKZ,B00027CL5S,3.3549476
11898,A3XT9UO2Z8IKZ,B0000DGG1U,3.2686162
11903,A3XT9UO2Z8IKZ,B00014JYNO,3.2137341
11888,A3XT9UO2Z8IKZ,B00004CXX9,3.1011405
11895,A3XT9UO2Z8IKZ,B000084EZ4,3.0927
11896,A3XT9UO2Z8IKZ,B00008CQVA,3.090956
11887,A3XT9UO2Z8IKZ,B00004CI84,3.029421
11891,A3XT9UO2Z8IKZ,B00004RYGX,3.0282645
11897,A3XT9UO2Z8IKZ,B00008JOL0,2.9080074
11902,A3XT9UO2Z8IKZ,B00014IVPQ,2.8424711
11909,A3XT9UO2Z8IKZ,B00020HHHC,2.7780716
11908,A3XT9UO2Z8IKZ,B00020HHGS,2.7762697
11901,A3XT9UO2Z8IKZ,B00014DXCC,2.6998
11907,A3XT9UO2Z8IKZ,B00020HHE0,2.6896179
11911,A3XT9UO2Z8IKZ,B00020HHM2,2.6860204
11910,A3XT9UO2Z8IKZ,B00020HHK4,2.6662726
11912,A3XT9UO2Z8IKZ,B00020HHRW,2.656458
11906,A3XT9UO2Z8IKZ,B00020HHAO,2.6523404
11900,A3XT9UO2Z8IKZ,B00012182G,2.5463533
11934,A479H261D2695,B0001ES9F8,3.570451
11929,A479H261D2695,B0000V8IOE,3.5126286
11919,A479H261D2695,B00004RAMY,3.4895227
11923,A479H261D2695,B000084E6V,3.4208362
11944,A479H261D2695,B00027CL5S,3.3359933
11933,A479H261D2695,B00014JYNO,3.3283696
11922,A479H261D2695,B000084DWM,3.266229
11916,A479H261D2695,7310172101,3.260154
11924,A479H261D2695,B000084ETV,3.2482169
11927,A479H261D2695,B00008JOL0,3.247875
11935,A479H261D2695,B0001ES9FI,3.2396631
11928,A479H261D2695,B0000DGG1U,3.2381628
11920,A479H261D2695,B00004RBDU,3.206461
11932,A479H261D2695,B00014IVPQ,3.1722744
11926,A479H261D2695,B00008CQVA,3.1524684
11925,A479H261D2695,B000084EZ4,3.1400704
11921,A479H261D2695,B00004RYGX,3.0419235
11917,A479H261D2695,B00004CI84,3.0349154
11930,A479H261D2695,B00012182G,3.0076356
11918,A479H261D2695,B00004CXX9,2.937795
11931,A479H261D2695,B00014DXCC,2.9130428
11937,A479H261D2695,B00020HHE0,2.9069002
11941,A479H261D2695,B00020HHM2,2.9066439
11940,A479H261D2695,B00020HHK4,2.8924897
11942,A479H261D2695,B00020HHRW,2.8794858
11936,A479H261D2695,B00020HHAO,2.8718567
11938,A479H261D2695,B00020HHGS,2.8568726
11939,A479H261D2695,B00020HHHC,2.8515291
11962,A48VQ893Z2KQR,B00014IVPQ,3.9639204
11949,A48VQ893Z2KQR,B00004RAMY,3.7337835
11953,A48VQ893Z2KQR,B000084E6V,3.6286662
11960,A48VQ893Z2KQR,B00012182G,3.5146194
11956,A48VQ893Z2KQR,B00008CQVA,3.4795995
11948,A48VQ893Z2KQR,B00004CXX9,3.433838
11955,A48VQ893Z2KQR,B000084EZ4,3.428383
11958,A48VQ893Z2KQR,B0000DGG1U,3.3976257
11964,A48VQ893Z2KQR,B0001ES9F8,3.3943756
11959,A48VQ893Z2KQR,B0000V8IOE,3.320156
11974,A48VQ893Z2KQR,B00027CL5S,3.3045645
11963,A48VQ893Z2KQR,B00014JYNO,3.2401996
11973,A48VQ893Z2KQR,B000255OIG,3.2031624
11945,A48VQ893Z2KQR,7310172001,3.1828196
11957,A48VQ893Z2KQR,B00008JOL0,3.1713011
11954,A48VQ893Z2KQR,B000084ETV,3.0684128
11952,A48VQ893Z2KQR,B000084DWM,3.0627406
11971,A48VQ893Z2KQR,B00020HHM2,3.0395894
11967,A48VQ893Z2KQR,B00020HHE0,3.0335217
11961,A48VQ893Z2KQR,B00014DXCC,3.0125594
11970,A48VQ893Z2KQR,B00020HHK4,3.0089386
11965,A48VQ893Z2KQR,B0001ES9FI,2.9923294
11972,A48VQ893Z2KQR,B00020HHRW,2.9920104
11946,A48VQ893Z2KQR,7310172101,2.9831405
11966,A48VQ893Z2KQR,B00020HHAO,2.971451
11968,A48VQ893Z2KQR,B00020HHGS,2.9596133
11969,A48VQ893Z2KQR,B00020HHHC,2.922607
11950,A48VQ893Z2KQR,B00004RBDU,2.3409526
11992,A4EB8WZNMNFE,B00014IVPQ,4.0374255
11983,A4EB8WZNMNFE,B000084E6V,3.655025
11979,A4EB8WZNMNFE,B00004RAMY,3.6445317
11986,A4EB8WZNMNFE,B00008CQVA,3.4888225
11985,A4EB8WZNMNFE,B000084EZ4,3.446014
11994,A4EB8WZNMNFE,B0001ES9F8,3.4316359
11990,A4EB8WZNMNFE,B00012182G,3.3800719
11978,A4EB8WZNMNFE,B00004CXX9,3.3788786
12004,A4EB8WZNMNFE,B00027CL5S,3.366426
11993,A4EB8WZNMNFE,B00014JYNO,3.3057814
11988,A4EB8WZNMNFE,B0000DGG1U,3.298281
11989,A4EB8WZNMNFE,B0000V8IOE,3.2528853
11987,A4EB8WZNMNFE,B00008JOL0,3.2075608
11995,A4EB8WZNMNFE,B0001ES9FI,3.0992913
12003,A4EB8WZNMNFE,B000255OIG,3.0885878
11982,A4EB8WZNMNFE,B000084DWM,3.0616202
11975,A4EB8WZNMNFE,7310172001,3.0562642
12001,A4EB8WZNMNFE,B00020HHM2,2.9968457
11997,A4EB8WZNMNFE,B00020HHE0,2.9861338
11991,A4EB8WZNMNFE,B00014DXCC,2.9708774
12000,A4EB8WZNMNFE,B00020HHK4,2.9674578
11984,A4EB8WZNMNFE,B000084ETV,2.9524045
12002,A4EB8WZNMNFE,B00020HHRW,2.9501748
11998,A4EB8WZNMNFE,B00020HHGS,2.9346871
11976,A4EB8WZNMNFE,7310172101,2.9295263
11996,A4EB8WZNMNFE,B00020HHAO,2.927025
11999,A4EB8WZNMNFE,B00020HHHC,2.9000242
11980,A4EB8WZNMNFE,B00004RBDU,2.3745115
12022,A4GB8I8ACS4PM,B00014IVPQ,3.6912615
12016,A4GB8I8ACS4PM,B00008CQVA,3.4091227
12015,A4GB8I8ACS4PM,B000084EZ4,3.3908494
12009,A4GB8I8ACS4PM,B00004RAMY,3.3907487
12024,A4GB8I8ACS4PM,B0001ES9F8,3.3615239
12018,A4GB8I8ACS4PM,B0000DGG1U,3.3052592
12013,A4GB8I8ACS4PM,B000084E6V,3.293964
12034,A4GB8I8ACS4PM,B00027CL5S,3.288541
12017,A4GB8I8ACS4PM,B00008JOL0,3.2608743
12023,A4GB8I8ACS4PM,B00014JYNO,3.2600214
12020,A4GB8I8ACS4PM,B00012182G,3.2491312
12014,A4GB8I8ACS4PM,B000084ETV,3.1905713
12019,A4GB8I8ACS4PM,B0000V8IOE,3.1283932
12025,A4GB8I8ACS4PM,B0001ES9FI,3.1125724
12031,A4GB8I8ACS4PM,B00020HHM2,3.099559
12008,A4GB8I8ACS4PM,B00004CXX9,3.098767
12027,A4GB8I8ACS4PM,B00020HHE0,3.0987546
12030,A4GB8I8ACS4PM,B00020HHK4,3.0883884
12021,A4GB8I8ACS4PM,B00014DXCC,3.0883071
12033,A4GB8I8ACS4PM,B000255OIG,3.0826137
12032,A4GB8I8ACS4PM,B00020HHRW,3.0687058
12012,A4GB8I8ACS4PM,B000084DWM,3.0660079
12026,A4GB8I8ACS4PM,B00020HHAO,3.0537534
12005,A4GB8I8ACS4PM,7310172001,3.04542
12028,A4GB8I8ACS4PM,B00020HHGS,2.956233
12029,A4GB8I8ACS4PM,B00020HHHC,2.9287696
12010,A4GB8I8ACS4PM,B00004RBDU,2.9158416
12006,A4GB8I8ACS4PM,7310172101,2.90174
12055,A4JYAW6LTDZ4Q,B0001ES9F8,3.8036942
12065,A4JYAW6LTDZ4Q,B00027CL5S,3.4914794
12044,A4JYAW6LTDZ4Q,B000084ETV,3.4119523
12040,A4JYAW6LTDZ4Q,B00004RBDU,3.397154
12053,A4JYAW6LTDZ4Q,B00014IVPQ,3.3144908
12058,A4JYAW6LTDZ4Q,B00020HHE0,3.07795
12062,A4JYAW6LTDZ4Q,B00020HHM2,3.0654593
12052,A4JYAW6LTDZ4Q,B00014DXCC,3.061762
12043,A4JYAW6LTDZ4Q,B000084E6V,3.0430655
12061,A4JYAW6LTDZ4Q,B00020HHK4,3.0427082
12063,A4JYAW6LTDZ4Q,B00020HHRW,3.0413084
12057,A4JYAW6LTDZ4Q,B00020HHAO,3.0196974
12064,A4JYAW6LTDZ4Q,B000255OIG,2.993029
12035,A4JYAW6LTDZ4Q,7310172001,2.9782934
12039,A4JYAW6LTDZ4Q,B00004RAMY,2.9575267
12051,A4JYAW6LTDZ4Q,B00012182G,2.9269052
12059,A4JYAW6LTDZ4Q,B00020HHGS,2.8927763
12060,A4JYAW6LTDZ4Q,B00020HHHC,2.8460767
12054,A4JYAW6LTDZ4Q,B00014JYNO,2.7861629
12056,A4JYAW6LTDZ4Q,B0001ES9FI,2.7355633
12050,A4JYAW6LTDZ4Q,B0000V8IOE,2.7078068
12042,A4JYAW6LTDZ4Q,B000084DWM,2.676811
12037,A4JYAW6LTDZ4Q,B00004CI84,2.6729434
12036,A4JYAW6LTDZ4Q,7310172101,2.6522708
12038,A4JYAW6LTDZ4Q,B00004CXX9,2.6505067
12041,A4JYAW6LTDZ4Q,B00004RYGX,2.5861142
12048,A4JYAW6LTDZ4Q,B00008JOL0,2.5820827
12049,A4JYAW6LTDZ4Q,B0000DGG1U,2.346049
12083,A4RUN01NO4827,B00014IVPQ,4.0728464
12070,A4RUN01NO4827,B00004RAMY,3.6987915
12077,A4RUN01NO4827,B00008CQVA,3.60951
12074,A4RUN01NO4827,B000084E6V,3.603608
12076,A4RUN01NO4827,B000084EZ4,3.570307
12085,A4RUN01NO4827,B0001ES9F8,3.5364704
12069,A4RUN01NO4827,B00004CXX9,3.420516
12081,A4RUN01NO4827,B00012182G,3.3979042
12079,A4RUN01NO4827,B0000DGG1U,3.309181
12078,A4RUN01NO4827,B00008JOL0,3.2076697
12084,A4RUN01NO4827,B00014JYNO,3.1910658
12095,A4RUN01NO4827,B00027CL5S,3.1902795
12092,A4RUN01NO4827,B00020HHM2,3.1884594
12088,A4RUN01NO4827,B00020HHE0,3.1787593
12080,A4RUN01NO4827,B0000V8IOE,3.1771219
12091,A4RUN01NO4827,B00020HHK4,3.166134
12082,A4RUN01NO4827,B00014DXCC,3.1558611
12075,A4RUN01NO4827,B000084ETV,3.149613
12093,A4RUN01NO4827,B00020HHRW,3.1440768
12087,A4RUN01NO4827,B00020HHAO,3.125979
12089,A4RUN01NO4827,B00020HHGS,3.0206892
12073,A4RUN01NO4827,B000084DWM,2.997657
12090,A4RUN01NO4827,B00020HHHC,2.9700148
12094,A4RUN01NO4827,B000255OIG,2.9409823
12086,A4RUN01NO4827,B0001ES9FI,2.9179718
12066,A4RUN01NO4827,7310172001,2.897077
12067,A4RUN01NO4827,7310172101,2.863356
12071,A4RUN01NO4827,B00004RBDU,2.417774
12113,A4YWMZ5EWFEKU,B00014IVPQ,4.0728455
12104,A4YWMZ5EWFEKU,B000084E6V,3.8668895
12100,A4YWMZ5EWFEKU,B00004RAMY,3.644571
12107,A4YWMZ5EWFEKU,B00008CQVA,3.539645
12115,A4YWMZ5EWFEKU,B0001ES9F8,3.5346217
12106,A4YWMZ5EWFEKU,B000084EZ4,3.4857893
12110,A4YWMZ5EWFEKU,B0000V8IOE,3.3950639
12111,A4YWMZ5EWFEKU,B00012182G,3.3338554
12125,A4YWMZ5EWFEKU,B00027CL5S,3.3223197
12099,A4YWMZ5EWFEKU,B00004CXX9,3.31475
12109,A4YWMZ5EWFEKU,B0000DGG1U,3.236279
12108,A4YWMZ5EWFEKU,B00008JOL0,3.2184978
12114,A4YWMZ5EWFEKU,B00014JYNO,3.2101672
12122,A4YWMZ5EWFEKU,B00020HHM2,3.150622
12118,A4YWMZ5EWFEKU,B00020HHE0,3.129879
12121,A4YWMZ5EWFEKU,B00020HHK4,3.1177785
12112,A4YWMZ5EWFEKU,B00014DXCC,3.1177273
12123,A4YWMZ5EWFEKU,B00020HHRW,3.1033487
12103,A4YWMZ5EWFEKU,B000084DWM,3.099402
12117,A4YWMZ5EWFEKU,B00020HHAO,3.0830789
12124,A4YWMZ5EWFEKU,B000255OIG,3.0494437
12096,A4YWMZ5EWFEKU,7310172001,3.004404
12119,A4YWMZ5EWFEKU,B00020HHGS,3.0014281
12116,A4YWMZ5EWFEKU,B0001ES9FI,2.9722972
12120,A4YWMZ5EWFEKU,B00020HHHC,2.9525142
12097,A4YWMZ5EWFEKU,7310172101,2.9136024
12105,A4YWMZ5EWFEKU,B000084ETV,2.8990464
12101,A4YWMZ5EWFEKU,B00004RBDU,2.378727
12127,A4Z0JCSDTQZ88,7310172101,3.9280756
12140,A4Z0JCSDTQZ88,B0000V8IOE,3.8916998
12145,A4Z0JCSDTQZ88,B0001ES9F8,3.8542807
12133,A4Z0JCSDTQZ88,B000084DWM,3.7923644
12134,A4Z0JCSDTQZ88,B000084E6V,3.7452834
12130,A4Z0JCSDTQZ88,B00004RAMY,3.5692506
12131,A4Z0JCSDTQZ88,B00004RBDU,3.5149126
12155,A4Z0JCSDTQZ88,B00027CL5S,3.5067108
12139,A4Z0JCSDTQZ88,B0000DGG1U,3.4695485
12146,A4Z0JCSDTQZ88,B0001ES9FI,3.4161022
12135,A4Z0JCSDTQZ88,B000084ETV,3.2476985
12144,A4Z0JCSDTQZ88,B00014JYNO,3.2147975
12129,A4Z0JCSDTQZ88,B00004CXX9,3.2109532
12136,A4Z0JCSDTQZ88,B000084EZ4,3.1597817
12137,A4Z0JCSDTQZ88,B00008CQVA,3.1552238
12128,A4Z0JCSDTQZ88,B00004CI84,2.9785843
12132,A4Z0JCSDTQZ88,B00004RYGX,2.9721878
12138,A4Z0JCSDTQZ88,B00008JOL0,2.8845048
12143,A4Z0JCSDTQZ88,B00014IVPQ,2.815025
12150,A4Z0JCSDTQZ88,B00020HHHC,2.813665
12149,A4Z0JCSDTQZ88,B00020HHGS,2.8064
12142,A4Z0JCSDTQZ88,B00014DXCC,2.7083144
12148,A4Z0JCSDTQZ88,B00020HHE0,2.6922822
12152,A4Z0JCSDTQZ88,B00020HHM2,2.6920347
12151,A4Z0JCSDTQZ88,B00020HHK4,2.669539
12153,A4Z0JCSDTQZ88,B00020HHRW,2.6567214
12147,A4Z0JCSDTQZ88,B00020HHAO,2.6558955
12141,A4Z0JCSDTQZ88,B00012182G,2.6375103
12175,A58VYTDIZJM77,B0001ES9F8,3.5965333
12170,A58VYTDIZJM77,B0000V8IOE,3.4914036
12185,A58VYTDIZJM77,B00027CL5S,3.424764
12160,A58VYTDIZJM77,B00004RAMY,3.419905
12164,A58VYTDIZJM77,B000084E6V,3.4076505
12163,A58VYTDIZJM77,B000084DWM,3.336855
12169,A58VYTDIZJM77,B0000DGG1U,3.3295152
12157,A58VYTDIZJM77,7310172101,3.3126192
12161,A58VYTDIZJM77,B00004RBDU,3.301237
12174,A58VYTDIZJM77,B00014JYNO,3.2537036
12176,A58VYTDIZJM77,B0001ES9FI,3.2404664
12168,A58VYTDIZJM77,B00008JOL0,3.218536
12165,A58VYTDIZJM77,B000084ETV,3.2180617
12173,A58VYTDIZJM77,B00014IVPQ,3.1955788
12167,A58VYTDIZJM77,B00008CQVA,3.1473494
12162,A58VYTDIZJM77,B00004RYGX,3.1359453
12166,A58VYTDIZJM77,B000084EZ4,3.1356244
12158,A58VYTDIZJM77,B00004CI84,3.1195364
12159,A58VYTDIZJM77,B00004CXX9,3.021712
12172,A58VYTDIZJM77,B00014DXCC,2.9752223
12178,A58VYTDIZJM77,B00020HHE0,2.9708898
12182,A58VYTDIZJM77,B00020HHM2,2.9684613
12171,A58VYTDIZJM77,B00012182G,2.9612498
12181,A58VYTDIZJM77,B00020HHK4,2.956211
12183,A58VYTDIZJM77,B00020HHRW,2.9427848
12177,A58VYTDIZJM77,B00020HHAO,2.9326136
12179,A58VYTDIZJM77,B00020HHGS,2.9092588
12180,A58VYTDIZJM77,B00020HHHC,2.897469
12206,A5CR6GP49HVEE,B0001ES9F8,3.5068839
12205,A5CR6GP49HVEE,B00014JYNO,3.4810884
12204,A5CR6GP49HVEE,B00014IVPQ,3.457431
12207,A5CR6GP49HVEE,B0001ES9FI,3.4543004
12219,A5CR6GP49HVEE,B00027CL5S,3.3732662
12198,A5CR6GP49HVEE,B00008JOL0,3.3096042
12190,A5CR6GP49HVEE,B00004RAMY,3.2872052
